,2022/01/21,2022/01/31,2022/02/28,2022/03/31,2022/04/30,2022/05/31,2022/06/30,2022/07/31,2022/08/31,2022/09/30,2022/10/31,2022/11/30,2022/12/31,2023/01/31,2023/02/28,2023/03/31,2023/04/30,2023/05/31,2023/06/30,2023/07/31,2023/08/31,2023/09/30,2023/10/31,2023/11/30,2023/12/31,2024/01/31,2024/02/29,2024/03/31,2024/04/30,2024/05/31,2024/06/30,2024/07/31,2024/08/31,2024/09/30,2024/10/31,2024/11/30,2024/12/31,2025/01/31,2025/02/28,2025/03/31,2025/04/30,2025/05/31,2025/06/30,2025/07/31,2025/08/31,2025/09/30,2025/10/31,2025/11/30,2025/12/31,2026/01/31,2026/02/28,2026/03/31,2026/04/30,2026/05/31,2026/06/30,2026/07/31,2026/08/31,2026/09/30,2026/10/31,2026/11/30,2026/12/31,2027/01/31,2027/02/28,2027/03/31,2027/04/30,2027/05/31,2027/06/30,2027/07/31,2027/08/31,2027/09/30,2027/10/31,2027/11/30,2027/12/31,2028/01/31,2028/02/29,2028/03/31,2028/04/30,2028/05/31,2028/06/30,2028/07/31,2028/08/31,2028/09/30,2028/10/31,2028/11/30,2028/12/31,2029/01/31,2029/02/28,2029/03/31,2029/04/30,2029/05/31,2029/06/30,2029/07/31,2029/08/31,2029/09/30,2029/10/31,2029/11/30,2029/12/31,2030/01/31,2030/02/28,2030/03/31,2030/04/30,2030/05/31,2030/06/30,2030/07/31,2030/08/31,2030/09/30,2030/10/31,2030/11/30,2030/12/31,2031/01/31,2031/02/28,2031/03/31,2031/04/30,2031/05/31,2031/06/30,2031/07/31,2031/08/31,2031/09/30,2031/10/31,2031/11/30,2031/12/31,2032/01/31,2032/02/29,2032/03/31,2032/04/30,2032/05/31,2032/06/30,2032/07/31,2032/08/31,2032/09/30,2032/10/31,2032/11/30,2032/12/31,2033/01/31,2033/02/28,2033/03/31,2033/04/30,2033/05/31,2033/06/30,2033/07/31,2033/08/31,2033/09/30,2033/10/31,2033/11/30,2033/12/31,2034/01/31,2034/02/28,2034/03/31,2034/04/30,2034/05/31,2034/06/30,2034/07/31,2034/08/31,2034/09/30,2034/10/31,2034/11/30,2034/12/31,2035/01/31,2035/02/28,2035/03/31,2035/04/30,2035/05/31,2035/06/30,2035/07/31,2035/08/31,2035/09/30,2035/10/31,2035/11/30,2035/12/31,2036/01/31,2036/02/29,2036/03/31,2036/04/30,2036/05/31,2036/06/30,2036/07/31,2036/08/31,2036/09/30,2036/10/31,2036/11/30,2036/12/31,2037/01/31,2037/02/28,2037/03/31,2037/04/30,2037/05/31,2037/06/30,2037/07/31,2037/08/31,2037/09/30,2037/10/31,2037/11/30,2037/12/31,2038/01/31,2038/02/28,2038/03/31,2038/04/30,2038/05/31,2038/06/30,2038/07/31,2038/08/31,2038/09/30,2038/10/31,2038/11/30,2038/12/31,2039/01/31,2039/02/28,2039/03/31,2039/04/30,2039/05/31,2039/06/30,2039/07/31,2039/08/31,2039/09/30,2039/10/31,2039/11/30,2039/12/31,2040/01/31,2040/02/29,2040/03/31,2040/04/30,2040/05/31,2040/06/30,2040/07/31,2040/08/31,2040/09/30,2040/10/31,2040/11/30,2040/12/31,2041/01/31,2041/02/28,2041/03/31,2041/04/30,2041/05/31,2041/06/30,2041/07/31,2041/08/31,2041/09/30,2041/10/31,2041/11/30,2041/12/31,2042/01/31,2042/02/28,2042/03/31,2042/04/30,2042/05/31,2042/06/30,2042/07/31,2042/08/31,2042/09/30,2042/10/31,2042/11/30,2042/12/31,2043/01/31
0x7753c7493e22262aa1798f3c8f8ca119321982bd,0,0,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","77,756","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x9d2375fab9c288b2d3ff6a96e55b3bd9fb2474d9,0,0,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","77,756","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x39caf2333ebb352a8c3b1c5afd2f034a289c3fff,0,0,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","77,756","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x14e9c0a71741b511c1904d9ba63513eb946faca2,0,0,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","77,756","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x09bf4ad04319dda666a92093f62147c6287324b3,0,0,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","77,756","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x87968ee6915d3ee076c7133b6e6f820218d066f8,0,0,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","77,756","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xafc68082fe3dc2bd6fbdfe401a8831f0ad22dfb5,0,0,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","77,756","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2405df0a6ade46f3cb0951461720bcb1333155c7,0,0,0,0,0,0,"150,000","141,644","137,478","133,312","129,146","124,980","120,814","116,648","116,648","108,316","108,316","99,984","99,984","91,652","87,486","83,320","79,154","74,988","70,822","66,656","62,490","58,324","54,158","49,992","45,826","41,660","37,494","33,328","29,162","24,996","20,830","16,664","12,498","8,332","4,166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4806deda21d50f99a44d12964c70fa250a714a63,0,0,0,0,0,0,"150,000","141,644","137,478","133,312","129,146","124,980","120,814","116,648","116,648","108,316","108,316","99,984","99,984","91,652","87,486","83,320","79,154","74,988","70,822","66,656","62,490","58,324","54,158","49,992","45,826","41,660","37,494","33,328","29,162","24,996","20,830","16,664","12,498","8,332","4,166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x97c325065f423250191f5a33f67078c38532488c,0,0,0,0,0,0,"350,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x324d50d77ebd7f6a4511db2d66a314bdf2e58282,0,0,0,0,0,0,"500,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x31a0caf82d5ffd1ad468459420c8140b716bb38f,0,0,0,0,0,0,0,"330,548","320,826","311,104","301,382","291,660","281,938","272,216","272,216","252,772","252,772","233,328","233,328","213,884","204,162","194,440","184,718","174,996","165,274","155,552","145,830","136,108","126,386","116,664","106,942","97,220","87,498","77,776","68,054","58,332","48,610","38,888","29,166","19,444","9,722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x85957d37ed293e3028ad23eef33dac12927e0730,0,0,0,0,0,0,0,"472,192","458,304","444,416","430,528","416,640","402,752","388,864","388,864","361,088","361,088","333,312","333,312","305,536","291,648","277,760","263,872","249,984","236,096","222,208","208,320","194,432","180,544","166,656","152,768","138,880","124,992","111,104","97,216","83,328","69,440","55,552","41,664","27,776","13,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x54c71b87b4a47cce1d9c87a12a20c415e6efe19c,0,0,"500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","472,192","458,304","444,416","430,528","430,528","416,640","402,752","388,864","374,976","361,088","333,312","333,312","305,536","291,648","277,760","263,872","263,872","236,096","222,208","208,320","194,432","180,544","166,656","152,768","138,880","124,992","111,104","97,216","97,216","69,440","55,552","41,664","27,776","13,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x89d617acee8730de7f13280133900b7921a08d20,0,0,"32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","30,222,192","29,333,304","28,444,416","27,555,528","27,555,528","26,666,640","25,777,752","24,888,864","23,999,976","23,111,088","21,333,312","21,333,312","19,555,536","18,666,648","17,777,760","16,888,872","16,888,872","15,111,096","14,222,208","13,333,320","12,444,432","11,555,544","10,666,656","9,777,768","8,888,880","7,999,992","7,111,104","6,222,216","6,222,216","4,444,440","3,555,552","2,666,664","1,777,776","888,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0a082ca84aba8415a84c4c5d1123eae52aa1c9bf,0,0,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","4,722,192","4,583,304","4,444,416","4,305,528","4,305,528","4,166,640","4,027,752","3,888,864","3,749,976","3,611,088","3,333,312","3,333,312","3,055,536","2,916,648","2,777,760","2,638,872","2,638,872","2,361,096","2,222,208","2,083,320","1,944,432","1,805,544","1,666,656","1,527,768","1,388,880","1,249,992","1,111,104","972,216","972,216","694,440","555,552","416,664","277,776","138,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4a87d704fa7fcba04d469779154d0095f77c167d,0,0,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","944,418","916,641","888,864","861,087","861,087","833,310","805,533","777,756","749,979","722,202","666,648","666,648","611,094","583,317","555,540","527,763","527,763","472,209","444,432","416,655","388,878","361,101","333,324","305,547","277,770","249,993","222,216","194,439","194,439","138,885","111,108","83,331","55,554","27,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd10460d2ea72a72a823e8d244edba55ed7265177,0,0,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","944,418","916,641","888,864","861,087","861,087","833,310","805,533","777,756","749,979","722,202","666,648","666,648","611,094","583,317","555,540","527,763","527,763","472,209","444,432","416,655","388,878","361,101","333,324","305,547","277,770","249,993","222,216","194,439","194,439","138,885","111,108","83,331","55,554","27,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x12894418f8dde96e9b0dec4d5b9fd963d87a3396,0,0,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","944,418","916,641","888,864","861,087","861,087","833,310","805,533","777,756","749,979","722,202","666,648","666,648","611,094","583,317","555,540","527,763","527,763","472,209","444,432","416,655","388,878","361,101","333,324","305,547","277,770","249,993","222,216","194,439","194,439","138,885","111,108","83,331","55,554","27,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
